BUTY MANTRA-CHALK,"539,99",0 of 100,Oceń ten produkt jako pierwszy,"36,5 37,5 38,5 39,5 40,5 42,5 36 37 38 39 41 42",2025-08-03,"Specyfikacja    Materiał   Cholewka: zamsz, mikrofibra    Waga (g)  170  (½ pary)    Kolor  Szary"
BUTY TX4 EVO MID GTX WOMEN-CARBON-SPRINGTIME,"799,99",0 of 100,Oceń ten produkt jako pierwszy,"37,5 38,5 39,5 38 39",2025-08-03,"Specyfikacja    Materiał  cholewka: zamsz, Gore-Tex® Extended Comfort ze standardem bluesignwkładka: Ortholite® Hybrid Approach 4 mmpodeszwa środkowa: EVApodeszwa zewnętrzna: Vibram® Megagrip    GoreTex  Tak    Waga (g)  ok. 380 g (½ pary)    Kolor  Szary"
BUTY TX4 EVO GTX WOMEN-CARBON-SPRINGTIME,"834,99",0 of 100,Oceń ten produkt jako pierwszy,"37,5",2025-08-03,"Specyfikacja    GoreTex  Tak    Materiał  cholewka: zamsz, Gore-Tex® Extended Comfort ze standardem bluesignwkładka: Ortholite® Hybrid Approach 4 mmpodeszwa środkowa: EVApodeszwa zewnętrzna: Vibram® Megagrip    Waga (g)  ok. 385 g (½ pary)    Kolor  Szary"
BUTY TX4 EVO WOMEN-CARBON-ZEST,"692,99",0 of 100,Oceń ten produkt jako pierwszy,"38,5",2025-08-03,Specyfikacja    Materiał  cholewka: zamszwkładka: Ortholite® Hybrid Approach 4 mmpodeszwa środkowa: EVApodeszwa: Vibram® Megagrip z IBS    Waga (g)  ok. 345 g (½ pary)    Kolor  Szary
BUTY KATANA LACES WOMEN-WHITE-BLACK,"598,59",0 of 100,Oceń ten produkt jako pierwszy,"34,5 35,5 37,5 34 35 36",2025-08-03,"Specyfikacja    Materiał  mikrofibra, zamsz    Waga (g)  215    Kolor  Czarny"
BUTY TX2 EVO WOMEN-TOPAZ-RED PLUM,"524,99",0 of 100,Oceń ten produkt jako pierwszy,"37,5 38,5 37 38 39 41",2025-08-03,Specyfikacja    Materiał  Cholewka: dzianina z włókien z recyklinguWkładka: Ortholite Hybrid Approach 4 mmPodeszwa środkowa: pianka EVA z recyklinguPodeszwa: Vibram Idrogrip    Waga (g)  275    Kolor  Niebieski
BUTY OTAKI-BLUE-FLAME,"639,99",0 of 100,Oceń ten produkt jako pierwszy,"37,5 38,5 39,5 41,5 39 42",2025-08-03,"Specyfikacja    Materiał  mikrofibra, zamsz    Waga  270 (½ pary)    Kolor  Niebieski"
BUTY V6 LV-GRAY-WHITE,"564,99",0 of 100,Oceń ten produkt jako pierwszy,"US 6 (37) US 6,5 (37,5) US 7 (38) US 7,5 (39) US 8 (39,5) US 9 (41)",2025-08-03,Specyfikacja    Waga (g)  260    Kolor  Wielokolorowe
BUTY V6-GREY-BLACK,"564,99",0 of 100,Oceń ten produkt jako pierwszy,"US 8,5 (41,5) US 9 (42) US 9,5 (42,5) US 10 (43) US 10,5 (44) US 11 (44,5)",2025-08-03,Specyfikacja    Waga (g)  260    Kolor  Szary
BUTY PEDROC PTX WOMEN-GOLDEN BROWN-BLACK,"597,99",0 of 100,Oceń ten produkt jako pierwszy,"UK 4,5 (37)",2025-08-03,"Specyfikacja    Materiał  Cholewka: membrana Powertex, termoplastyczny poliuretan Wkładka: MFF+ Podeszwa środkowa: EVA Podeszwa: Pomoca Speed Hiker Pro    Waga  260 g (½ pary rozm. 5 UK)    Kolor  Wielokolorowy"
BUTY TRAVERSE MID GTX WOMEN-BLUEBERRY-MOKAROSA,"948,99",0 of 100,Oceń ten produkt jako pierwszy,"UK 4,5 (37) UK 5,5 (38,5) UK 6 (39) UK 6,5 (40) UK 7 (40,5)",2025-08-03,Specyfikacja    Materiał  Cholewka: Gore-Tex Podeszwa: Pomoca Gliding Path Drop: 8 mm    GoreTex  Tak    Waga (g)  320    Kolor  Wielokolorowy
BUTY ZENIST PRO-GREY-BLACK,"601,99",0 of 100,Oceń ten produkt jako pierwszy,"US 8,5 (41,5) US 9 (42) US 9,5 (42,5) US 10 (43) US 10,5 (44) US 11 (44,5) US 11,5 (45)",2025-08-03,"Specyfikacja    Waga  201,3 g (1/2 pary rozm. 9 US)    Kolor  Szary"
BUTY WILDFIRE 2 GTX WOMEN-SYRAH-BLACK,"699,99",100 of 100,(Liczba opinii:  1),"UK 4,5 (37) UK 5 (38) UK 5,5 (38,5) UK 6 (39) UK 6,5 (40) UK 7 (40,5) UK 7,5 (41)",2025-08-03,"Specyfikacja    GoreTex  Tak    Materiał  Cholewka: materiał syntetyczny z recyklingu, Gore-Tex® Extended ComfortWkładka: MFF+Podeszwa środkowa: EVAPodeszwa: Pomoca Speed MTN Sole    Wyściółka  Syntetyczna    Waga (g)  348    Kolor  Wielokolorowe"
SANDAŁY ELLE BACKSTRAP-GOLDEN YELLOW-STAR WHITE,"246,99",0 of 100,Oceń ten produkt jako pierwszy,"UK 4 (37) UK 4,5 (37,5) UK 5,5 (38,5) UK 6,5 (39,5)",2025-08-03,Specyfikacja    Materiał  cholewka: materiał syntetyczny wkładka: EVA podeszwa środkowa: EVA podeszwa: guma    Kolor  Zółty
BUTY ZENIST-GREY-BLACK,"599,99",0 of 100,Oceń ten produkt jako pierwszy,"US 8,5 (41,5) US 9 (42) US 9,5 (42,5) US 10 (43) US 10,5 (44) US 11 (44,5) US 11,5 (45)",2025-08-03,Specyfikacja    Waga  260 g (½ pary rozm. męski 9 US)    Kolor  Szary
SANDAŁY WHISPER WOMEN-GRANITE GREEN-PEACH PARFAIT,"324,99",95 of 100,(Liczba opinii:  4),"UK 4 (37) UK 4,5 (37,5) UK 5 (38) UK 5,5 (38,5) UK 6 (39) UK 6,5 (39,5) UK 7 (40)",2025-08-03,Specyfikacja    Materiał  cholewka: poliester    Waga  218 g    Kolor  Zielony
SANDAŁY WHISPER WOMEN-SMOKE BLUE,"314,99",95 of 100,(Liczba opinii:  4),"UK 5 (38) UK 6 (39) UK 6,5 (39,5) UK 7 (40)",2025-08-03,Specyfikacja    Materiał  cholewka: poliester    Waga (g)  218    Kolor  Niebieski
BUTY ULTRALIGHT GTX-SUGAR PAPER-GREY,"545,19",0 of 100,Oceń ten produkt jako pierwszy,UK 4 (37),2025-08-03,Specyfikacja    Materiał  cholewka – skora zamszowa i Air8000 membrana – GORE-TEX Extended Comfort podeszwa – Vibram Erica Everest śródpodeszwa – pianka EVA    GoreTex  Tak    Waga  490 g (1 but)    Kolor  Niebieski
BUTY CIRCUIT-HAWAIIAN BLUE,"279,99",0 of 100,Oceń ten produkt jako pierwszy,"UK 7 (40,5) UK 7,5 (41) UK 8,5 (42,5) UK 9 (43) UK 9,5 (44) UK 10,5 (45) UK 11 (45,5) UK 11,5 (46)",2025-08-03,"Specyfikacja    Materiał  Cholewka: skóra, termoplastyczny poliuretan    Kolor  Niebieski"
BUTY VAPOR S WOMEN-DUST GRAY-AQUA,"574,85",0 of 100,Oceń ten produkt jako pierwszy,"36,5 37,5 38,5 39,5 38 39 40",2025-08-03,"Specyfikacja    Materiał  Cholewka: mikrofibraPodeszwa: 3,5 mm Vibram® XS Grip2     Waga  ok. 200 g (1/2 pary)    Kolor  Czarny"
BUTY MESCALITO MID GTX WOMEN-MIDGRAY-AQUA,"785,84",0 of 100,Oceń ten produkt jako pierwszy,38,2025-08-03,"Specyfikacja    Materiał  cholewka: skóra zamszowa 1,8 mm, membrana Gore-Tex® Extended Comfortpodeszwa środkowa: L-Flexwkładka: Ortholite®podeszwa zewnętrzna: Vibram® Megagrip    GoreTex  Tak    Waga  435 g (½ pary rozm. 38)    Kolor  Szary"
SANDAŁY ASTORIA WEST-NAVY-BEVELED GLASS,"327,59",0 of 100,Oceń ten produkt jako pierwszy,"UK 4,5 (37,5)",2025-08-03,"Specyfikacja    Materiał  cholewka: skóra naturalna, materiał syntetyczny z recyklingu wkładka: pianka EVA podeszwa środkowa: pianka EVA podeszwa zewnętrzna: guma Aquagrip z lamelami Aqua Stop    Kolor  Granatowy"
BUTY MIURA VS WOMEN-WHITE-CHERRY TOMATO,"631,99",0 of 100,Oceń ten produkt jako pierwszy,34,2025-08-03,"Specyfikacja    Materiał  cholewka: skóra zamszowawyściółka: Pacificśródpodeszwa: LaSpoFlex 1,1 mm (na przedzie, współpracująca z systemem P3)podeszwa: Vibram XS Grip2 3,5 mm    Waga  440 g (para, rozm. 37)    Kolor  Czerwony"
SANDAŁY HIKE H2O WOMEN-GLACE BLUE-STELLAR BLUE,"277,19",0 of 100,Oceń ten produkt jako pierwszy,"UK 4 (37) UK 6,5 (40)",2025-08-03,Specyfikacja    Materiał  Wkładka: skóra zamszowa Podeszwa środkowa: poliuretan Podeszwa: Lizard Hike Grip    Waga  280g (½ pary)    Kolor  Niebieski
BUTY ULTRALIGHT GTX-ANTHRACITE-SMOKED VIOLET,"563,99",0 of 100,Oceń ten produkt jako pierwszy,"UK 4,5 (37,5)",2025-08-03,Specyfikacja    Materiał  cholewka – skora zamszowa i Air8000 membrana – GORE-TEX Extended Comfort podeszwa – Vibram Erica Everest śródpodeszwa – pianka EVA    GoreTex  Tak    Waga  490 g (1 but)    Kolor  Szary
BUTY NEPAL CUBE GTX WOMEN-ICE,"1939,99",0 of 100,Oceń ten produkt jako pierwszy,"39,5 40,5 39",2025-08-03,"Specyfikacja    Materiał  cholewka: skóra 3+ mm Idro-Perwanger®, membrana Gore-Tex® Insulated Comfortpodeszwa środkowa: 2 mm poliuretanpodeszwa zewnętrzna: Vibram® Matterhorn z IBS    GoreTex  Tak    Waga  790 g (½ pary)    Kolor  Biały"
SANDAŁY Z/CLOUD WOMEN-RAMBLINGNAVY,"314,99",0 of 100,Oceń ten produkt jako pierwszy,US 6 (37),2025-08-03,Specyfikacja    Materiał  paski- poliester REPREVE 100; podeszwa- Chacogrip®; śródpodeszwa – polipropylen LUVSEAT™    Waga  297 g    Kolor  Niebieski
SANDAŁY Z1 CLASSIC WOMEN-MOTTLEBLUE,"314,99",0 of 100,Oceń ten produkt jako pierwszy,US 8 (39) US 9 (40),2025-08-03,Specyfikacja    Materiał  paski- poliester REPREVE 100; podeszwa- Chacogrip®; śródpodeszwa – polipropylen LUVSEAT™    Waga  302 g    Kolor  Niebieski
BUTY ULTRALIGHT ORIGINAL GTX-BURGUNDY-VIOLET,"599,99",100 of 100,(Liczba opinii:  3),"UK 4,5 (37,5)",2025-08-03,"Specyfikacja    Materiał  cholewka: skóra zamszowa 1,4 mm, AIR 8000®membrana: GORE-TEX® Performance Comfortpodeszwa: Vibram® Erica Everestpodeszwa wewnętrzna: DOUBLE DENSITY DIE CUT EVA    GoreTex  Tak    Waga  420 g (jeden but)    Kolor  Fioletowy"
BUTY ULTRALIGHT ORIGINAL GTX-AVIO-BLUE,"579,99",100 of 100,(Liczba opinii:  3),UK 4 (37),2025-08-03,"Specyfikacja    Materiał  cholewka: skóra zamszowa 1,4 mm, AIR 8000®membrana: GORE-TEX® Performance Comfortpodeszwa: Vibram® Erica Everestpodeszwa wewnętrzna: DOUBLE DENSITY DIE CUT EVA    GoreTex  Tak    Waga  420 g (jeden but)    Kolor  Niebieski"
BUTY ULTRALIGHT GTX-BLACK-BLACK,"545,19",0 of 100,Oceń ten produkt jako pierwszy,"UK 4 (37) UK 4,5 (37,5)",2025-08-03,Specyfikacja    Materiał  cholewka – skora zamszowa i Air8000 membrana – GORE-TEX Extended Comfort podeszwa – Vibram Erica Everest śródpodeszwa – pianka EVA    GoreTex  Tak    Waga  490 g (1 but)    Kolor  Czarny
BUTY KATANA WOMEN-WHITE-STORM BLUE,"569,99",100 of 100,(Liczba opinii:  3),"35,5 37,5 38,5 34 35 37 38",2025-08-03,"Specyfikacja    Materiał  Cholewka: skóra zamszowa, mikrofibraWyściółka: Dentex, PacificPodeszwa środkowa: LaSpoFlex 1,1 mm, P3 SystemPodeszwa zewnętrzna: Vibram XS Grip2 4 mm    Waga  ok. 225 g (½ pary)    Kolor  Biały"
SANDAŁY ROSE SANDAL WOMEN-NAVY,"366,59",100 of 100,(Liczba opinii:  2),"UK 3,5 (36) UK 4 (37) UK 4,5 (37,5) UK 5 (38) UK 5,5 (38,5) UK 6,5 (39,5) UK 7 (40) UK 7,5 (40,5)",2025-08-03,Specyfikacja    Kolor  Granatowy
KLAPKI PODIUM-HOT CORAL-BLUEBERRY,"177,99",0 of 100,Oceń ten produkt jako pierwszy,"UK 4 (36,5) UK 5 (38) UK 6 (39) UK 7 (40,5)",2025-08-03,Specyfikacja    Waga  190 g    Kolor  Wielokolorowy
KLAPKI PODIUM-STORM BLUE-BLUEBERRY,"173,99",0 of 100,Oceń ten produkt jako pierwszy,"UK 7 (40,5) UK 12 (47)",2025-08-03,Specyfikacja    Waga  190 g    Kolor  Niebieski
BUTY MESCALITO WOMEN-CERAMIC-GRAY,"767,51",0 of 100,Oceń ten produkt jako pierwszy,"37,5 39,5 41",2025-08-03,"Specyfikacja    Materiał  cholewka – skóra zamszowa 1,8 mm;  podeszwa – Vibram Megagrip;    Waga  330 g (1 but)    Kolor  Niebieski"
BUTY FURIA S-PARROT-YELLOW,"570,85",0 of 100,Oceń ten produkt jako pierwszy,"39,5 40,5 41,5",2025-08-03,Specyfikacja    Materiał  mikrofibra; podeszwa – Vibram® XS Grip 2     Waga  210 g (1 but)    Kolor  Wielokolorowy
BUTY RUSH 2 MID GTX WOMEN-BALTIC BLUE-SUNNY LIME,"625,99",0 of 100,Oceń ten produkt jako pierwszy,"38,5 39,5 38 39",2025-08-03,Specyfikacja    Materiał  cholewka – Eco Mesh+Eco Micorfiber+ Eco Film podeszwa – Presa® HIK-03 membrana – GORE-TEX Invisible Fit    GoreTex  Tak    Waga  345 g (1 but)    Kolor  Niebieski
BUTY CLOUD 5 PUSH WOMEN-FIJI-ROSE,"360,00",0 of 100,Oceń ten produkt jako pierwszy,US 6 (37),2025-08-03,"Specyfikacja    Materiał  cholewka: materiał syntetyczny, 98 z recyklingu    Wyściółka  Syntetyczna    Waga  233 g    Kolor  Różowy"
BUTY ADVANCER LU-DARK BLUE,"344,99",100 of 100,(Liczba opinii:  1),"UK 4 (37) UK 4,5 (37,5) UK 5 (38) UK 5,5 (38,5) UK 6 (39) UK 6,5 (40) UK 7 (41) UK 7,5 (41,5) UK 8 (42) UK 8,5 (42,5) UK 9 (43) UK 9,5 (44) UK 10 (45) UK 10,5 (45,5) UK 11 (46) UK 11,5 (46,5) UK 12 (47)",2025-08-03,Specyfikacja    Materiał  cholewka: skóra syntetycznapodeszwa środkowa: 2D Fit Hardpodeszwa: 4 mm CAT Rubber μ 1.5    Waga  420 g (rozm. 7)    Kolor  Niebieski
BUTY STRIKER LU-ROSE MESA,"304,99",100 of 100,(Liczba opinii:  3),"UK 4 (37) UK 6 (39) UK 6,5 (40) UK 7 (41) UK 7,5 (41,5) UK 8 (42)",2025-08-03,Specyfikacja    Materiał  cholewka: mikrofibrapodeszwa środkowa: 2D Fit Hardpodeszwa: 4 mm CAT Rubber μ 1.1    Waga  409 g (rozm. 7)    Kolor  Różowy
BUTY STRIKER LU-GREEN MALACHITE,"305,99",100 of 100,(Liczba opinii:  3),"UK 4 (37) UK 4,5 (37,5) UK 5 (38) UK 6 (39) UK 6,5 (40) UK 7 (41) UK 7,5 (41,5) UK 8 (42) UK 8,5 (42,5) UK 9,5 (44) UK 10 (45) UK 10,5 (45,5) UK 11 (46) UK 11,5 (46,5) UK 12 (47) UK 13 (48)",2025-08-03,Specyfikacja    Materiał  cholewka: mikrofibrapodeszwa środkowa: 2D Fit Hardpodeszwa: 4 mm CAT Rubber μ 1.1    Waga  409 g (rozm. 7)    Kolor  Zielony
BUTY STRIKER QC-GREEN MALACHITE,"305,99",70 of 100,(Liczba opinii:  2),"UK 3,5 (36) UK 4 (37) UK 4,5 (37,5) UK 5 (38) UK 5,5 (38,5) UK 6 (39) UK 6,5 (40) UK 7 (41) UK 7,5 (41,5) UK 8 (42) UK 8,5 (42,5) UK 9 (43) UK 9,5 (44) UK 10 (45) UK 10,5 (45,5) UK 11 (46) UK 11,5 (46,5) UK 12 (47) UK 13 (48)",2025-08-03,"Specyfikacja    Materiał  cholewka: mikrofibrapodeszwa środkowa: 2D Fit Hardpodeszwa: 4,5 mm CAT Rubber μ 1.1    Waga  418 g (rozm. 7)    Kolor  Zielony"
BUTY STRIKER QC-ROSE MESA,"305,99",70 of 100,(Liczba opinii:  2),"UK 4 (37) UK 4,5 (37,5) UK 5 (38) UK 5,5 (38,5) UK 6 (39) UK 6,5 (40) UK 7 (41) UK 7,5 (41,5) UK 8 (42) UK 8,5 (42,5) UK 9 (43) UK 9,5 (44)",2025-08-03,"Specyfikacja    Materiał  cholewka: mikrofibrapodeszwa środkowa: 2D Fit Hardpodeszwa: 4,5 mm CAT Rubber μ 1.1    Waga  418 g (rozm. 7)    Kolor  Różowy"
BUTY ADVANCER QC-DARK BLUE,"339,99",100 of 100,(Liczba opinii:  2),"UK 4 (37) UK 4,5 (37,5) UK 5 (38) UK 5,5 (38,5) UK 6 (39) UK 6,5 (40) UK 7 (41) UK 7,5 (41,5) UK 8 (42) UK 8,5 (42,5) UK 9 (43) UK 9,5 (44) UK 10 (45) UK 10,5 (45,5) UK 11,5 (46,5) UK 12 (47)",2025-08-03,Specyfikacja    Materiał  cholewka: mikrofibrapodeszwa środkowa: 2D Fit Hardpodeszwa: 4 mm CAT Rubber μ 1.5    Waga  438 g (rozm. 7)    Kolor  Niebieski
SANDAŁY SCRAMBLER WOMEN-PURPLE,"129,99",0 of 100,Oceń ten produkt jako pierwszy,36 37 38 39,2025-08-03,Specyfikacja    Materiał  podeszwa – guma z recyklingu; paski – poliester z recyklingu    Kolor  Fioletowy
SANDAŁY HURRICANE XLT WOMEN-BASIL-MAPLE SUGAR MULTI,"264,99",100 of 100,(Liczba opinii:  4),US 7 (38) US 8 (39) US 9 (40) US 10 (41) US 11 (42),2025-08-03,Specyfikacja    Materiał  paski: poliamidpodeszwa: Durabrasion Rubber™    Waga  241 g    Kolor  Wielokolorowy
BUTY SHAMAN PRO-BLACK-WHITE,"639,99",0 of 100,Oceń ten produkt jako pierwszy,"US 8,5 (41,5) US 9 (42) US 9,5 (42,5) US 10 (43) US 11 (44,5) US 11,5 (45)",2025-08-03,"Specyfikacja    Materiał  cholewka: Synthratek VX wyściółka: syntetyczna, w obrębie przedniej części stopy i pięty podeszwa: 4,2 mm Trax® SAS    Waga  290 g (½ pary w rozm. 9 męskim)    Kolor  Czarny"
BUTY ALP MATE MID WP WOMEN-BRINDLE-OATMEAL,"589,99",90 of 100,(Liczba opinii:  14),"UK 5 (38) UK 6,5 (40) UK 7 (40,5)",2025-08-03,"Specyfikacja    Materiał  cholewka: zamsz, materiał tekstylny 1,4-1,6 mmpodeszwa: Pomoca MTN Trainer Lite    Waga  472 g (dla rozmiaru 39)    Kolor  Wielokolorowe"
BUTY REEMBER TERRAIN WOMEN-BLACK,"314,99",0 of 100,Oceń ten produkt jako pierwszy,"US 6 (35) US 9 (39,5)",2025-08-03,Specyfikacja    Materiał  cholewka i podszewka: poliester 100podeszwa zewnętrzna: gumawkładka: pianka Teva Ultra Comf    Wyściółka  Syntetyczna    Kolor  Czarny
BUTY WILDFIRE EDGE MID GTX WOMEN-JAVA BLUE-ONYX,"714,99",0 of 100,Oceń ten produkt jako pierwszy,"UK 6,5 (40)",2025-08-03,"Specyfikacja    Materiał  skóra zamszowa 1,6 mm, Gore-Tex® Extended Comfort, mikrofibrapodeszwa: Pomoca Speed MTN Pro    GoreTex  Tak    Waga  505 g (rozm. 42, ½ pary)    Kolor  Wielokolorowe"
BUTY WILDFIRE EDGE WOMEN-ALLOY-BLACK,"608,99",97.14 of 100,(Liczba opinii:  7),"UK 4,5 (37) UK 5 (38) UK 6 (39) UK 6,5 (40) UK 7 (40,5) UK 7,5 (41)",2025-08-03,"Specyfikacja    Materiał  cholewka: skóra zamszowa 1,6 mm, Exa Schell 3D, mikrofibraśródpodeszwa: pianka Premium Evapodeszwa: Pomoca Speed Mtn Sole    Waga  422 g    Kolor  Szary"
BUTY ORTLES EDGE MID GTX WOMEN-NAVY BLAZER-BLACK,"995,99",0 of 100,Oceń ten produkt jako pierwszy,"UK 4,5 (37)",2025-08-03,"Specyfikacja    Materiał  cholewka: Schoeller® Fabric, GORE-TEX® Performance Comfortpodeszwa środkowa: EVA o podwójnej gęstościwkładka: MFF+podeszwa: Pomoca Alpine Dynamic    GoreTex  Tak    Waga  540 g (rozm. 5)    Kolor  Granatowy"
BUTY ORTLES ASCENT MID GTX WOMEN-SYRAH-BLACK,"1215,49",0 of 100,Oceń ten produkt jako pierwszy,"UK 4,5 (37)",2025-08-03,"Specyfikacja    Materiał  skóra zamszowa 2-2,2 mm, GORE-TEX® Insulated Comfortkołnierz: Nylonwkładka: MFF+podeszwa środkowa: poliuretan o podwójnej gęstościpodeszwa: Vibram Alpine Guide    GoreTex  Tak"
BUTY ALP TRAINER 2 MID GTX WOMEN-JAVA BLUE-FLUO CORAL,"855,99",93.33 of 100,(Liczba opinii:  3),"UK 4 (36,5) UK 4,5 (37) UK 5,5 (38,5) UK 6 (39) UK 6,5 (40) UK 7 (40,5)",2025-08-03,"Specyfikacja    Materiał  cholewka: materiał tekstylny, guma, zamsz 1,4-1,6 mmmembrana: GORE-TEX® Extended Comfortpodeszwa: Vibram® Alpine Hiking    GoreTex  Tak    Waga  482 g    Kolor  Wielokolorowe"
BUTY WILDFIRE 2 GTX WOMEN-BLACK-BLACK,"684,99",100 of 100,(Liczba opinii:  1),"UK 4,5 (37) UK 5,5 (38,5) UK 6 (39)",2025-08-03,"Specyfikacja    GoreTex  Tak    Materiał  cholewka: materiał syntetyczny z recyklingu, Gore-Tex® Extended Comfort Wkładka: MFF+podeszwa środkowa: EVApodeszwa: Pomoca Speed MTN Sole    Waga  348 g (rozm. 5)    Kolor  Czarny"
BUTY PHANTOM-BLACK-WHITE,"639,99",0 of 100,Oceń ten produkt jako pierwszy,"US 8,5 (41,5) US 9 (42) US 9,5 (42,5) US 10 (43) US 10,5 (44) US 11 (44,5) US 11,5 (45) US 12 (46)",2025-08-03,"Specyfikacja    Materiał  cholewka: Synthratek VXwyściółka: syntetycznapodeszwa środkowa: MX-P: 1 mm AVT; 1 mm Half Length TPSpodeszwa zewnętrzna: 4,2 mm TRAX® SASrant: VTR    Waga  280,7 g (½ pary, rozm. 9 męski)    Kolor  Czarny"
BUTY WILDFIRE LEATHER GTX WOMEN-BLACK-FLUO CORAL,"678,59",0 of 100,Oceń ten produkt jako pierwszy,"UK 4 (36,5) UK 4,5 (37) UK 5 (38) UK 5,5 (38,5) UK 6,5 (40) UK 7 (40,5) UK 7,5 (41)",2025-08-03,"Specyfikacja    GoreTex  Tak    Materiał  cholewka: skóra zamszowa 1,4 mm, Gore-Tex® Extended Comfortwkładka: Ortholite®podeszwa środkowa: EVApodeszwa: Pomoca Speed MTN Path    Waga  300 g (rozm. 8)    Kolor  Czarny"
BUTY X ULTRA 4 MID GTX WOMEN-EBONY-MOCHA MOUSSE-ALMOND CREAM,"615,99",0 of 100,Oceń ten produkt jako pierwszy,"UK 4,5 (37 1/3) UK 6 (39 1/3) UK 7 (40 2/3)",2025-08-03,"Specyfikacja    Materiał  cholewka: skóra, poliuretan, tkanina MCL, Gore-Tex®wkładka: Ortholite®podeszwa środkowa: EnergyCell™podeszwa: All Terrain Contagrip®    GoreTex  Tak    Waga  370 g    Kolor  Szary"
BUTY OUTBOUND PRISM WOMEN-STORMY WEATHER-STORMY WEATHER-LUNAR ROCK,"187,20",0 of 100,Oceń ten produkt jako pierwszy,"UK 3,5 (36)",2025-08-03,"Specyfikacja    Materiał  podeszwa – mieszanka gum Contagrip, śródpodeszwa – pianka EVA, cholewka – syntetyczna siateczka     Waga  230 g    Kolor  Niebieski"
BUTY BIEGOWE CLOUDTRAX UNDYED WOMEN-UNDYED,"342,00",0 of 100,Oceń ten produkt jako pierwszy,"US 6,5 (37,5)",2025-08-03,Specyfikacja    Materiał  cholewka: materiał syntetycznypodeszwa: Missiongrip™    Waga  365 g (rozm. M)    Kolor  Biały
BUTY REEMBER COMMUTE WP WOMEN-BLACK-GREY,"219,00",0 of 100,Oceń ten produkt jako pierwszy,"US 7 (38) US 7,5 (38,5)",2025-08-03,Specyfikacja    Materiał  cholewka i podszewka- poliester 100; podeszwa zewnętrzna: guma; wkładka: pianka Teva Ultra Comf    Kolor  Szary
BUTY WILDFIRE CANVAS WOMEN-ONYX-BLACK,"535,99",100 of 100,(Liczba opinii:  1),"UK 4 (36,5) UK 5 (38) UK 6,5 (40)",2025-08-03,"Specyfikacja    Materiał  bawełna z recyklingu, włókna konopne, kevlar podeszwa: Pomoca Speed MTN Sole    Waga  256 g (½ pary, rozm. 5 UK)    Kolor  Szary"
BUTY WILDFIRE 2 WOMEN-NAVY BLAZER-BLACK,"565,99",0 of 100,Oceń ten produkt jako pierwszy,"UK 4,5 (37) UK 5 (38) UK 5,5 (38,5) UK 6 (39) UK 6,5 (40) UK 7 (40,5)",2025-08-03,"Specyfikacja    Materiał  poliamid z recyklingu, kevlar, poliuretan termoplastyczny podeszwa: Pomoca Speed MTN Sole    Waga  305 g (½ pary, rozm. 5 UK)    Kolor  Granatowy"
BUTY RENEGADE GTX WOMEN-SMOKE BLUE,"648,99",92.5 of 100,(Liczba opinii:  24),"UK 4 (37) UK 4,5 (37,5) UK 5 (38) UK 6 (39,5) UK 7 (41)",2025-08-03,Specyfikacja    Materiał  cholewka:skóra nubukowapodeszwa:Vibram Evo    GoreTex  Tak    Waga  550 g (rozmiar 39)    Kolor  Niebieski
BUTY TARANTULACE WOMAN-TOPAZ-RED PLUM,"339,99",60 of 100,(Liczba opinii:  2),"34,5 35,5 36,5 37,5 38,5 34 35 37 38 39",2025-08-03,"Specyfikacja    Materiał  Cholewka: skóra zamszowa Wyściółka: Pacific (tylko z przodu) Podeszwa środkowa: LaSpoFlex 1,8 mm Podeszwa: FriXion® Black 4 mm    Waga  210 g (½ pary)    Kolor  Niebieski"
BUTY CHIMERA-BLACK-WHITE-AZURE,"578,99",0 of 100,Oceń ten produkt jako pierwszy,"39,5 40,5 41,5 42,5 43,5 39 40 41 42 43",2025-08-03,Specyfikacja    Materiał  cholewka: mikrofibra     Waga  210 g (1/2 pary 41½ )    Kolor  Czarny
BUTY ALP TRAINER 2 WOMEN-DARK DENIM-BLACK,"687,99",20 of 100,(Liczba opinii:  1),"UK 4,5 (37) UK 5 (38) UK 5,5 (38,5) UK 6,5 (40) UK 7 (40,5)",2025-08-03,Specyfikacja    Materiał  skóra zamszowa Suede; podeszwa: Vibram Alpine Hiking; śródpodeszwa: pianka EVA    Waga  350 g    Kolor  Granatowy
SANDAŁY SUPER HIKE WOMEN-BLACK-DARK GREY,"492,99",0 of 100,Oceń ten produkt jako pierwszy,"UK 4 (37) UK 5 (38) UK 6 (39) UK 6,5 (40) UK 7,5 (41)",2025-08-03,Specyfikacja    Materiał  wkładka: skóra zamszowa podeszwa środkowa: poliuretan podeszwa: Lizard Hike Grip    Waga  ok. 280 g (½ pary)    Kolor  Szary
SANDAŁY HURRICANE XLT WOMEN-TEVA TEXTURAL SUNFLOWER,"279,99",100 of 100,(Liczba opinii:  4),US 5 (36),2025-08-03,Specyfikacja    Materiał  paski: poliamidpodeszwa: Durabrasion Rubber™    Waga  241 g    Kolor  Zółty
SANDAŁY SCRAMBLER WOMEN-NAVY,"129,99",0 of 100,Oceń ten produkt jako pierwszy,36 37 38 39,2025-08-03,Specyfikacja    Materiał  podeszwa – guma z recyklingu; paski – poliester z recyklingu    Kolor  Granatowy
SANDAŁY SLINGBACK-MINT-PINK,"94,49",100 of 100,(Liczba opinii:  1),37,2025-08-03,Specyfikacja    Materiał  podeszwa – guma z recyklingu; paski – poliester    Kolor  Różowy
